farmer_id,gender,age,is_youth,is_pwd,disability_type,farmer_type,has_land_title,county,crop,crop_stage,season,phone_type,preferred_channel,preferred_language,literacy_level,loan_request,completed_repayment_history,missed_repayment,has_formal_credit_history,has_sales_records,has_buyer_records,active_savings_group,savings_group_reliability,cooperative_member,cooperative_reliability,cooperative_repayment_score,reliable_buyer,buyer_payment_reliability,verified_input_purchase,input_purchase_count,input_purchase_frequency,extension_support,mobile_money_consistency,peer_lending_reliability,seasonal_income_pattern,market_payment_consistency,climate_risk_level,pest_risk_level,market_delay_risk,localized_pest_outbreak,localized_drought_exposure,latent_repayment_probability,repayment_outcome,target_repaid_on_time
SYN-04855,female,33,True,False,,Youth farmer,False,Nakuru,Vegetables,vegetative,long_rains,feature_phone,ussd,en,medium,19432,False,False,False,True,False,False,none,True,weak,54.0,False,none,True,2,medium,True,medium,none,volatile,weak,medium,high,high,high,medium,0.1979,late,0
SYN-06217,male,52,False,True,other,PWD farmer,False,Makueni,Potatoes,planting,short_rains,feature_phone,ussd,en,medium,14533,False,True,False,True,True,False,none,False,none,,True,medium,True,1,low,False,low,strong,volatile,strong,high,medium,medium,low,high,0.3897,late,0
SYN-15905,female,38,False,False,,Women farmer,True,Nakuru,Beans,flowering,short_rains,feature_phone,ussd,en,medium,7679,True,False,False,False,False,True,strong,True,strong,83.0,False,none,True,3,medium,True,unknown,weak,volatile,none,medium,high,low,medium,medium,0.7428,restructured,0
SYN-10635,male,57,False,False,,Smallholder farmer,False,Kakamega,Sorghum,planting,long_rains,feature_phone,ussd,en,medium,10283,False,True,True,False,True,False,none,False,none,,True,medium,True,5,high,True,medium,none,stable,strong,medium,low,low,low,medium,0.6569,early,1
SYN-09789,male,63,False,True,other,PWD farmer,True,Makueni,Potatoes,vegetative,dry_season,feature_phone,ussd,en,medium,14006,False,True,True,False,True,True,weak,True,medium,73.0,True,medium,False,0,none,True,low,medium,moderate,strong,low,low,low,low,low,0.8507,fully_repaid,1
SYN-16216,female,39,False,False,,Women farmer,False,Kakamega,Maize,vegetative,dry_season,shared_phone,ussd,sw,low,11447,True,False,False,True,True,True,medium,True,strong,79.0,True,weak,True,1,low,False,unknown,medium,volatile,none,low,high,medium,none,low,0.8983,early,1
SYN-00072,male,58,False,False,,Smallholder farmer,False,Kisumu,Maize,vegetative,long_rains,smartphone,sms,en,medium,12191,False,False,False,False,False,True,strong,False,none,,False,none,True,5,high,True,high,medium,stable,weak,medium,high,medium,low,medium,0.587,on_time,1
SYN-05163,female,25,True,False,,Youth farmer,False,Nakuru,Potatoes,flowering,short_rains,feature_phone,ussd,en,medium,16407,False,True,True,False,False,False,none,False,none,,False,none,True,1,low,True,low,medium,moderate,weak,medium,low,low,none,medium,0.1877,restructured,0
SYN-29043,female,23,True,False,,Youth farmer,True,Machakos,Maize,flowering,dry_season,smartphone,ussd,sw,medium,10866,True,True,False,False,False,True,medium,False,none,,False,none,True,1,low,True,medium,medium,stable,weak,high,medium,low,low,high,0.3528,defaulted,0
SYN-07011,female,57,False,False,,Women farmer,False,Bungoma,Potatoes,vegetative,long_rains,feature_phone,ussd,en,medium,4633,True,False,False,False,False,False,none,False,none,,False,none,True,4,high,True,high,medium,moderate,strong,low,high,high,medium,low,0.8851,on_time,1
SYN-19828,female,55,False,True,visual,PWD farmer,False,Makueni,Beans,planting,short_rains,feature_phone,ussd,sw,high,10520,True,False,True,False,True,False,none,True,strong,70.0,True,medium,True,2,medium,False,unknown,medium,volatile,weak,high,low,medium,low,high,0.32,late,0
SYN-19226,female,37,False,True,visual,PWD farmer,False,Kisumu,Beans,planting,short_rains,shared_phone,ussd,sw,high,11469,True,False,False,True,False,True,medium,True,strong,74.0,False,none,True,1,low,False,medium,none,moderate,weak,low,low,high,none,low,0.881,early,1
SYN-17255,male,48,False,False,,Smallholder farmer,False,Bungoma,Sorghum,flowering,short_rains,feature_phone,ussd,en,low,6950,False,False,False,True,True,False,none,False,none,,True,weak,True,4,high,True,low,weak,volatile,weak,medium,medium,medium,medium,medium,0.4154,fully_repaid,1
SYN-03818,male,66,False,False,,Smallholder farmer,True,Machakos,Sorghum,vegetative,short_rains,feature_phone,ussd,en,medium,5901,True,False,False,False,False,True,strong,False,none,,False,none,True,3,medium,True,unknown,none,stable,weak,high,low,low,none,high,0.5842,fully_repaid,1
SYN-18804,female,54,False,False,,Women farmer,False,Machakos,Beans,planting,short_rains,smartphone,app,sw,medium,9652,False,False,True,True,False,True,medium,False,none,,False,none,True,7,high,True,medium,strong,volatile,none,medium,medium,low,low,medium,0.59,defaulted,0
SYN-24399,female,53,False,False,,Women farmer,False,Makueni,Maize,harvest,short_rains,feature_phone,ussd,sw,medium,7043,False,False,False,True,True,True,medium,True,medium,49.0,True,medium,True,5,high,False,high,none,moderate,strong,medium,low,medium,none,medium,0.9512,on_time,1
SYN-24893,male,63,False,False,,Smallholder farmer,True,Kakamega,Beans,vegetative,short_rains,feature_phone,ussd,sw,medium,13291,False,False,False,False,True,True,strong,True,weak,38.0,True,strong,True,4,high,False,unknown,medium,stable,strong,medium,low,medium,none,medium,0.7769,on_time,1
SYN-02159,male,39,False,False,,Smallholder farmer,False,Nakuru,Maize,planting,long_rains,feature_phone,ussd,sw,medium,12996,True,True,False,True,False,True,medium,False,none,,False,none,True,2,medium,False,high,medium,moderate,none,high,high,low,high,high,0.4669,on_time,1
SYN-06505,male,33,True,True,hearing,PWD farmer,False,Kisumu,Maize,flowering,long_rains,feature_phone,ussd,en,high,8543,True,False,False,True,False,False,none,True,strong,75.0,False,none,True,1,low,False,medium,weak,moderate,medium,medium,low,medium,low,medium,0.8969,on_time,1
SYN-27583,male,41,False,False,,Smallholder farmer,False,Machakos,Maize,vegetative,long_rains,feature_phone,ussd,en,medium,9491,True,False,False,True,False,True,medium,False,none,,False,none,True,1,low,True,high,medium,unknown,medium,high,medium,medium,medium,high,0.8935,on_time,1
SYN-23563,female,34,True,False,,Youth farmer,False,Nakuru,Potatoes,planting,short_rains,feature_phone,ussd,sw,medium,20724,True,False,False,True,True,True,medium,True,medium,72.0,True,weak,True,6,high,True,low,medium,stable,medium,medium,medium,medium,low,medium,0.9677,on_time,1
SYN-21459,male,47,False,False,,Smallholder farmer,True,Kisumu,Maize,planting,short_rains,feature_phone,ussd,en,low,9024,False,False,True,False,False,True,weak,False,none,,False,none,True,7,high,False,medium,weak,stable,none,low,medium,medium,medium,low,0.4752,late,0
SYN-14793,male,21,True,False,,Youth farmer,False,Bungoma,Tomatoes,vegetative,dry_season,shared_phone,ussd,sw,medium,22253,False,False,False,False,False,False,none,True,strong,80.0,False,none,True,2,medium,False,high,medium,volatile,medium,high,medium,high,low,high,0.6062,on_time,1
SYN-16774,male,63,False,False,,Smallholder farmer,False,Makueni,Maize,harvest,short_rains,feature_phone,ussd,en,medium,8214,True,False,False,False,False,False,none,True,medium,57.0,False,none,True,3,medium,False,low,none,unknown,medium,high,medium,medium,none,high,0.4521,restructured,0
SYN-20848,male,44,False,False,,Smallholder farmer,True,Bungoma,Tomatoes,vegetative,long_rains,feature_phone,ussd,en,medium,12051,True,True,False,True,False,True,medium,True,medium,73.0,False,none,True,2,medium,True,high,weak,stable,none,high,medium,high,none,high,0.4085,late,0
SYN-13788,male,58,False,True,visual,PWD farmer,False,Makueni,Maize,harvest,long_rains,feature_phone,ussd,sw,medium,8451,True,False,False,True,False,True,strong,True,strong,100.0,False,none,True,4,high,False,low,medium,stable,strong,high,high,low,high,high,0.9887,on_time,1
SYN-25392,male,26,True,False,,Youth farmer,False,Uasin Gishu,Potatoes,planting,long_rains,feature_phone,ussd,sw,medium,12327,True,False,False,False,False,True,medium,False,none,,False,none,True,2,medium,False,unknown,medium,volatile,weak,high,low,high,none,high,0.5581,early,1
SYN-26227,male,24,True,False,,Youth farmer,False,Uasin Gishu,Sorghum,vegetative,long_rains,feature_phone,ussd,sw,medium,7121,False,False,True,False,True,True,medium,True,medium,49.0,True,medium,True,3,medium,True,medium,strong,unknown,strong,medium,low,medium,none,medium,0.9344,fully_repaid,1
SYN-07108,female,62,False,False,,Women farmer,True,Makueni,Sorghum,vegetative,short_rains,smartphone,app,en,medium,7173,False,True,False,True,False,True,strong,True,medium,44.0,False,none,True,2,medium,False,medium,medium,moderate,medium,low,low,medium,low,low,0.7265,late,0
SYN-08697,female,45,False,False,,Women farmer,False,Kisumu,Potatoes,harvest,long_rains,feature_phone,ussd,sw,low,14647,False,False,False,True,True,True,strong,False,none,,True,medium,True,2,medium,True,high,medium,moderate,medium,medium,medium,high,medium,medium,0.9235,on_time,1
SYN-18540,female,67,False,False,,Women farmer,False,Kakamega,Maize,harvest,short_rains,smartphone,ussd,en,medium,3000,True,False,True,True,True,True,medium,True,strong,66.0,True,strong,True,5,high,False,low,weak,moderate,none,high,low,high,none,high,0.9381,on_time,1
SYN-08154,male,63,False,False,,Smallholder farmer,False,Bungoma,Beans,planting,short_rains,smartphone,sms,en,medium,6243,False,False,False,True,False,False,none,True,strong,98.0,False,none,True,1,low,True,medium,medium,stable,medium,low,medium,medium,medium,low,0.7664,restructured,0
SYN-13011,male,24,True,False,,Youth farmer,False,Bungoma,Maize,planting,short_rains,smartphone,app,sw,high,10579,False,False,True,True,True,False,none,True,medium,63.0,True,medium,False,0,none,True,high,medium,stable,none,high,low,high,low,high,0.5276,late,0
SYN-05494,male,20,True,False,,Youth farmer,False,Uasin Gishu,Maize,vegetative,short_rains,shared_phone,ussd,sw,medium,10092,True,False,False,True,False,True,medium,False,none,,True,weak,True,1,low,False,medium,medium,volatile,medium,low,low,low,none,low,0.9308,fully_repaid,1
SYN-14300,male,31,True,False,,Youth farmer,False,Kakamega,Vegetables,flowering,short_rains,feature_phone,ussd,en,low,11507,True,False,False,True,False,True,weak,True,weak,43.0,False,none,True,1,low,False,high,medium,moderate,weak,low,low,high,low,low,0.8053,fully_repaid,1
SYN-11310,female,63,False,False,,Women farmer,True,Uasin Gishu,Beans,flowering,long_rains,smartphone,ussd,en,low,7656,True,False,False,False,False,True,strong,False,none,,True,strong,True,3,medium,True,medium,medium,moderate,none,low,high,medium,medium,low,0.8528,fully_repaid,1
SYN-29841,male,37,False,False,,Smallholder farmer,True,Bungoma,Vegetables,harvest,long_rains,feature_phone,ussd,en,low,13286,True,False,False,False,False,True,strong,False,none,,False,none,True,2,medium,True,unknown,weak,volatile,none,medium,high,low,medium,medium,0.4559,on_time,1
SYN-16359,male,27,True,False,,Youth farmer,False,Makueni,Potatoes,flowering,short_rains,feature_phone,ussd,en,low,24763,False,False,False,False,True,True,weak,False,none,,True,medium,True,1,low,False,low,strong,moderate,none,high,medium,medium,none,high,0.1471,defaulted,0
SYN-12764,male,21,True,False,,Youth farmer,False,Uasin Gishu,Vegetables,harvest,dry_season,feature_phone,ussd,en,medium,21148,True,False,False,True,False,True,medium,False,none,,False,none,True,2,medium,True,low,weak,moderate,strong,medium,low,low,none,medium,0.8961,early,1
SYN-09365,male,29,True,False,,Youth farmer,True,Makueni,Tomatoes,harvest,dry_season,smartphone,sms,sw,low,14250,False,False,False,False,False,False,none,True,medium,62.0,False,none,True,3,medium,True,medium,medium,volatile,medium,medium,low,low,none,medium,0.7436,late,0
SYN-26242,male,24,True,False,,Youth farmer,False,Machakos,Maize,harvest,long_rains,smartphone,sms,sw,medium,12040,True,False,False,True,False,False,none,True,medium,74.0,False,none,True,3,medium,False,high,medium,moderate,weak,medium,high,medium,high,medium,0.6546,on_time,1
SYN-09475,female,42,False,False,,Women farmer,False,Machakos,Maize,harvest,short_rains,feature_phone,ussd,en,low,11707,True,False,True,False,False,False,none,False,none,,False,none,True,2,medium,True,high,medium,unknown,strong,high,medium,medium,low,high,0.8544,fully_repaid,1
SYN-07303,male,31,True,False,,Youth farmer,False,Machakos,Vegetables,planting,short_rains,feature_phone,ussd,en,medium,19752,True,False,False,False,True,False,none,True,medium,78.0,True,strong,True,5,high,True,low,weak,unknown,medium,high,medium,low,low,high,0.8922,early,1
SYN-22477,female,54,False,False,,Women farmer,False,Kakamega,Sorghum,planting,short_rains,smartphone,ussd,sw,medium,9125,False,False,False,False,False,False,none,False,none,,False,none,True,2,medium,False,low,weak,stable,medium,high,medium,medium,low,high,0.3143,restructured,0
SYN-05823,male,48,False,True,other,PWD farmer,True,Machakos,Sorghum,harvest,long_rains,shared_phone,ussd,en,high,5926,False,False,False,False,False,True,medium,True,medium,53.0,False,none,True,5,high,True,low,strong,moderate,medium,high,high,low,low,high,0.6711,restructured,0
SYN-01812,male,26,True,False,,Youth farmer,False,Kakamega,Maize,vegetative,short_rains,feature_phone,ussd,sw,medium,5609,True,False,False,True,False,True,medium,True,medium,66.0,False,none,True,2,medium,True,medium,weak,stable,none,medium,low,high,low,medium,0.8195,on_time,1
SYN-20506,female,26,True,False,,Youth farmer,False,Nakuru,Potatoes,harvest,short_rains,feature_phone,ussd,en,high,17414,False,False,False,False,False,True,medium,False,none,,False,none,True,1,low,True,medium,none,stable,medium,medium,low,medium,low,medium,0.3351,on_time,1
SYN-09540,male,26,True,False,,Youth farmer,False,Makueni,Maize,flowering,long_rains,feature_phone,ussd,en,medium,9521,False,False,False,False,False,False,none,True,weak,51.0,False,none,True,3,medium,True,medium,none,volatile,weak,high,medium,medium,low,high,0.1145,defaulted,0
SYN-27533,female,67,False,False,,Women farmer,False,Nakuru,Maize,planting,long_rains,feature_phone,ussd,en,low,5570,False,False,False,True,False,True,medium,True,weak,45.0,False,none,True,1,low,False,low,none,volatile,none,low,low,low,none,low,0.6374,on_time,1
SYN-29313,male,37,False,False,,Smallholder farmer,True,Kisumu,Maize,planting,short_rains,feature_phone,ussd,sw,high,11461,False,False,False,True,False,True,medium,False,none,,False,none,True,3,medium,False,medium,weak,moderate,none,medium,high,medium,high,medium,0.287,late,0
SYN-04681,female,67,False,False,,Women farmer,False,Uasin Gishu,Maize,harvest,short_rains,feature_phone,ussd,sw,medium,10186,True,False,False,True,False,True,strong,True,weak,38.0,False,none,True,2,medium,False,high,weak,moderate,none,medium,medium,low,none,medium,0.8884,on_time,1
SYN-07168,male,42,False,False,,Smallholder farmer,False,Nakuru,Potatoes,harvest,dry_season,feature_phone,ussd,en,medium,17277,False,False,False,False,True,False,none,True,weak,51.0,True,strong,True,5,high,False,high,medium,moderate,medium,high,medium,medium,medium,high,0.7065,defaulted,0
SYN-03680,male,32,True,True,hearing,PWD farmer,False,Nakuru,Potatoes,vegetative,dry_season,shared_phone,ussd,en,low,18405,True,False,False,False,False,True,medium,False,none,,False,none,True,2,medium,False,medium,medium,moderate,medium,low,low,medium,low,low,0.7572,late,0
SYN-29848,male,33,True,False,,Youth farmer,False,Nakuru,Maize,flowering,long_rains,smartphone,app,en,medium,13806,False,False,False,True,True,True,weak,True,medium,48.0,True,medium,True,2,medium,False,unknown,medium,volatile,weak,low,medium,low,low,low,0.8647,on_time,1
SYN-18750,male,24,True,False,,Youth farmer,False,Machakos,Tomatoes,harvest,long_rains,smartphone,app,sw,medium,25800,True,True,False,False,True,True,medium,False,none,,True,medium,True,1,low,True,medium,medium,volatile,strong,high,high,medium,high,high,0.2828,late,0
SYN-25819,male,21,True,True,mobility,PWD farmer,True,Bungoma,Maize,flowering,dry_season,feature_phone,ussd,sw,high,7039,False,False,False,False,False,False,none,False,none,,True,strong,True,2,medium,True,high,medium,volatile,weak,medium,medium,medium,medium,medium,0.32,defaulted,0
SYN-27602,male,47,False,False,,Smallholder farmer,False,Bungoma,Vegetables,flowering,long_rains,shared_phone,ussd,sw,medium,9148,True,False,True,True,False,True,medium,False,none,,False,none,True,2,medium,False,low,medium,unknown,none,low,medium,medium,low,low,0.7625,defaulted,0
SYN-25923,male,57,False,False,,Smallholder farmer,False,Kisumu,Maize,flowering,long_rains,smartphone,ussd,sw,medium,8469,False,False,False,True,True,True,medium,False,none,,True,strong,True,2,medium,False,unknown,medium,moderate,medium,medium,low,high,low,medium,0.7098,on_time,1
SYN-21007,male,19,True,False,,Youth farmer,False,Bungoma,Sorghum,planting,long_rains,smartphone,app,en,medium,6139,True,False,True,True,True,False,none,True,strong,70.0,True,strong,False,0,none,False,medium,strong,moderate,weak,medium,medium,low,medium,medium,0.9289,on_time,1
SYN-17440,female,64,False,False,,Women farmer,True,Kisumu,Tomatoes,planting,dry_season,smartphone,app,en,medium,11412,False,False,True,True,False,False,none,False,none,,False,none,True,1,low,False,low,medium,stable,none,medium,high,low,high,medium,0.138,defaulted,0
